"epi_week","state","loc","cases","incidence_per_100000","epi_week_date_dmy"
194602,"NY","NEW YORK",7,0.05,1946-01-14
194602,"MO","MISSOURI",0,0,1946-01-14
194602,"ME","MAINE",0,0,1946-01-14
194602,"PA","PENNSYLVANIA",5,0.05,1946-01-14
194602,"MA","MASSACHUSETTS",0,0,1946-01-14
194602,"WI","WISCONSIN",0,0,1946-01-14
194602,"MT","MONTANA",1,0.19,1946-01-14
194602,"CO","COLORADO",0,0,1946-01-14
194602,"RI","RHODE ISLAND",0,0,1946-01-14
194602,"WV","WEST VIRGINIA",0,0,1946-01-14
194602,"GA","GEORGIA",0,0,1946-01-14
194602,"AZ","ARIZONA",1,0.16,1946-01-14
194602,"DC","DISTRICT OF COLUMBIA",0,0,1946-01-14
194602,"MD","MARYLAND",0,0,1946-01-14
194602,"IL","ILLINOIS",2,0.02,1946-01-14
194602,"IN","INDIANA",0,0,1946-01-14
194602,"VT","VERMONT",0,0,1946-01-14
194602,"CT","CONNECTICUT",0,0,1946-01-14
194602,"OK","OKLAHOMA",1,0.05,1946-01-14
194602,"LA","LOUISIANA",0,0,1946-01-14
194602,"TX","TEXAS",1,0.01,1946-01-14
194602,"SC","SOUTH CAROLINA",0,0,1946-01-14
194602,"OH","OHIO",3,0.04,1946-01-14
194602,"KY","KENTUCKY",0,0,1946-01-14
194603,"ND","NORTH DAKOTA",0,0,1946-01-21
194603,"ID","IDAHO",0,0,1946-01-21
194603,"FL","FLORIDA",1,0.02,1946-01-21
194603,"VA","VIRGINIA",1,0.02,1946-01-21
194603,"CA","CALIFORNIA",7,0.07,1946-01-21
194603,"NH","NEW HAMPSHIRE",0,0,1946-01-21
194603,"TN","TENNESSEE",0,0,1946-01-21
194603,"AZ","ARIZONA",1,0.08,1946-01-21
194603,"ME","MAINE",1,0.06,1946-01-21
194603,"CT","CONNECTICUT",1,0.05,1946-01-21
194603,"AL","ALABAMA",1,0.02,1946-01-21
194603,"WY","WYOMING",0,0,1946-01-21
194603,"VT","VERMONT",1,0.29,1946-01-21
194603,"MA","MASSACHUSETTS",0,0,1946-01-21
194603,"DC","DISTRICT OF COLUMBIA",0,0,1946-01-21
194603,"WV","WEST VIRGINIA",0,0,1946-01-21
194603,"NY","NEW YORK",5,0.03,1946-01-21
194603,"CO","COLORADO",0,0,1946-01-21
194603,"WA","WASHINGTON",2,0.09,1946-01-21
194603,"KS","KANSAS",1,0.03,1946-01-21
194603,"MI","MICHIGAN",0,0,1946-01-21
194603,"NE","NEBRASKA",0,0,1946-01-21
194603,"MD","MARYLAND",1,0.02,1946-01-21
194603,"UT","UTAH",1,0.08,1946-01-21
194603,"SD","SOUTH DAKOTA",1,0.09,1946-01-21
194603,"MS","MISSISSIPPI",1,0.05,1946-01-21
194603,"AR","ARKANSAS",2,0.08,1946-01-21
194603,"OK","OKLAHOMA",1,0.02,1946-01-21
194603,"TX","TEXAS",2,0.03,1946-01-21
194603,"NC","NORTH CAROLINA",1,0.01,1946-01-21
194603,"MT","MONTANA",1,0.19,1946-01-21
194603,"PA","PENNSYLVANIA",1,0.01,1946-01-21
194603,"OR","OREGON",1,0.04,1946-01-21
194603,"DE","DELAWARE",0,0,1946-01-21
194603,"SC","SOUTH CAROLINA",0,0,1946-01-21
194603,"GA","GEORGIA",1,0.02,1946-01-21
194603,"RI","RHODE ISLAND",0,0,1946-01-21
194603,"OH","OHIO",0,0,1946-01-21
194603,"MO","MISSOURI",1,0.03,1946-01-21
194603,"LA","LOUISIANA",3,0.12,1946-01-21
194603,"NJ","NEW JERSEY",2,0.03,1946-01-21
194603,"KY","KENTUCKY",0,0,1946-01-21
194603,"IA","IOWA",2,0.08,1946-01-21
194603,"WI","WISCONSIN",1,0.02,1946-01-21
194603,"NM","NEW MEXICO",1,0.09,1946-01-21
194603,"MN","MINNESOTA",1,0.02,1946-01-21
194603,"IN","INDIANA",1,0.01,1946-01-21
194603,"NV","NEVADA",0,0,1946-01-21
194603,"IL","ILLINOIS",2,0.02,1946-01-21
194604,"AL","ALABAMA",0,0,1946-01-28
194604,"ME","MAINE",0,0,1946-01-28
194604,"NJ","NEW JERSEY",0,0,1946-01-28
194604,"UT","UTAH",0,0,1946-01-28
194604,"TN","TENNESSEE",0,0,1946-01-28
194604,"MA","MASSACHUSETTS",0,0,1946-01-28
194604,"VA","VIRGINIA",0,0,1946-01-28
194604,"IL","ILLINOIS",2,0.02,1946-01-28
194604,"AR","ARKANSAS",0,0,1946-01-28
194604,"WY","WYOMING",0,0,1946-01-28
194604,"SC","SOUTH CAROLINA",0,0,1946-01-28
194604,"GA","GEORGIA",1,0.03,1946-01-28
194604,"NC","NORTH CAROLINA",0,0,1946-01-28
194604,"OH","OHIO",1,0.01,1946-01-28
194604,"NE","NEBRASKA",0,0,1946-01-28
194604,"DE","DELAWARE",0,0,1946-01-28
194604,"MN","MINNESOTA",0,0,1946-01-28
194604,"AZ","ARIZONA",0,0,1946-01-28
194604,"CO","COLORADO",0,0,1946-01-28
194604,"MT","MONTANA",0,0,1946-01-28
194604,"WV","WEST VIRGINIA",1,0.05,1946-01-28
194604,"IN","INDIANA",0,0,1946-01-28
194604,"WI","WISCONSIN",0,0,1946-01-28
194604,"KS","KANSAS",1,0.06,1946-01-28
194604,"NY","NEW YORK",2,0.01,1946-01-28
194604,"OR","OREGON",2,0.15,1946-01-28
194604,"PA","PENNSYLVANIA",0,0,1946-01-28
194604,"MS","MISSISSIPPI",3,0.15,1946-01-28
194604,"MI","MICHIGAN",2,0.03,1946-01-28
194604,"SD","SOUTH DAKOTA",0,0,1946-01-28
194604,"FL","FLORIDA",4,0.16,1946-01-28
194604,"MD","MARYLAND",0,0,1946-01-28
194604,"NH","NEW HAMPSHIRE",0,0,1946-01-28
194604,"OK","OKLAHOMA",2,0.09,1946-01-28
194604,"TX","TEXAS",4,0.06,1946-01-28
194604,"WA","WASHINGTON",5,0.22,1946-01-28
194604,"ND","NORTH DAKOTA",0,0,1946-01-28
194604,"DC","DISTRICT OF COLUMBIA",0,0,1946-01-28
194604,"LA","LOUISIANA",2,0.08,1946-01-28
194604,"IA","IOWA",0,0,1946-01-28
194604,"CA","CALIFORNIA",13,0.14,1946-01-28
194604,"MO","MISSOURI",2,0.05,1946-01-28
194604,"NV","NEVADA",0,0,1946-01-28
194604,"VT","VERMONT",0,0,1946-01-28
194604,"RI","RHODE ISLAND",0,0,1946-01-28
194604,"KY","KENTUCKY",0,0,1946-01-28
194604,"NM","NEW MEXICO",0,0,1946-01-28
194604,"CT","CONNECTICUT",1,0.05,1946-01-28
194604,"ID","IDAHO",0,0,1946-01-28
194605,"VA","VIRGINIA",0,0,1946-02-04
194605,"NJ","NEW JERSEY",0,0,1946-02-04
194605,"NH","NEW HAMPSHIRE",0,0,1946-02-04
194605,"CO","COLORADO",0,0,1946-02-04
194605,"MN","MINNESOTA",0,0,1946-02-04
194605,"AZ","ARIZONA",0,0,1946-02-04
194605,"AR","ARKANSAS",1,0.06,1946-02-04
194605,"MT","MONTANA",3,0.58,1946-02-04
194605,"WI","WISCONSIN",0,0,1946-02-04
194605,"NE","NEBRASKA",0,0,1946-02-04
194605,"ME","MAINE",0,0,1946-02-04
194605,"FL","FLORIDA",7,0.29,1946-02-04
194605,"OR","OREGON",0,0,1946-02-04
194605,"IN","INDIANA",0,0,1946-02-04
194605,"IL","ILLINOIS",2,0.02,1946-02-04
194605,"NC","NORTH CAROLINA",2,0.05,1946-02-04
194605,"UT","UTAH",0,0,1946-02-04
194605,"KS","KANSAS",1,0.06,1946-02-04
194605,"TN","TENNESSEE",1,0.03,1946-02-04
194605,"MA","MASSACHUSETTS",0,0,1946-02-04
194605,"WV","WEST VIRGINIA",0,0,1946-02-04
194605,"WA","WASHINGTON",4,0.17,1946-02-04
194605,"CT","CONNECTICUT",0,0,1946-02-04
194605,"OK","OKLAHOMA",0,0,1946-02-04
194605,"GA","GEORGIA",0,0,1946-02-04
194605,"OH","OHIO",2,0.03,1946-02-04
194605,"NV","NEVADA",0,0,1946-02-04
194605,"IA","IOWA",1,0.04,1946-02-04
194605,"DE","DELAWARE",0,0,1946-02-04
194605,"NY","NEW YORK",2,0.01,1946-02-04
194605,"ND","NORTH DAKOTA",0,0,1946-02-04
194605,"RI","RHODE ISLAND",0,0,1946-02-04
194605,"DC","DISTRICT OF COLUMBIA",0,0,1946-02-04
194605,"AL","ALABAMA",0,0,1946-02-04
194605,"WY","WYOMING",0,0,1946-02-04
194605,"TX","TEXAS",2,0.03,1946-02-04
194605,"MO","MISSOURI",1,0.03,1946-02-04
194605,"MD","MARYLAND",0,0,1946-02-04
194605,"VT","VERMONT",0,0,1946-02-04
194605,"MS","MISSISSIPPI",1,0.05,1946-02-04
194605,"ID","IDAHO",0,0,1946-02-04
194605,"PA","PENNSYLVANIA",0,0,1946-02-04
194605,"MI","MICHIGAN",0,0,1946-02-04
194605,"NM","NEW MEXICO",0,0,1946-02-04
194605,"LA","LOUISIANA",2,0.08,1946-02-04
194605,"SD","SOUTH DAKOTA",0,0,1946-02-04
194605,"CA","CALIFORNIA",6,0.06,1946-02-04
194605,"KY","KENTUCKY",0,0,1946-02-04
194605,"SC","SOUTH CAROLINA",0,0,1946-02-04
194606,"MA","MASSACHUSETTS",0,0,1946-02-11
194606,"KY","KENTUCKY",1,0.04,1946-02-11
194606,"NJ","NEW JERSEY",0,0,1946-02-11
194606,"AZ","ARIZONA",1,0.16,1946-02-11
194606,"AL","ALABAMA",0,0,1946-02-11
194606,"FL","FLORIDA",1,0.04,1946-02-11
194606,"AR","ARKANSAS",0,0,1946-02-11
194606,"KS","KANSAS",0,0,1946-02-11
194606,"DE","DELAWARE",0,0,1946-02-11
194606,"IN","INDIANA",0,0,1946-02-11
194606,"ME","MAINE",0,0,1946-02-11
194606,"NY","NEW YORK",2,0.01,1946-02-11
194606,"NH","NEW HAMPSHIRE",0,0,1946-02-11
194606,"NE","NEBRASKA",0,0,1946-02-11
194606,"IA","IOWA",0,0,1946-02-11
194606,"VA","VIRGINIA",0,0,1946-02-11
194606,"OR","OREGON",0,0,1946-02-11
194606,"OH","OHIO",1,0.01,1946-02-11
194606,"SC","SOUTH CAROLINA",0,0,1946-02-11
194606,"MO","MISSOURI",0,0,1946-02-11
194606,"PA","PENNSYLVANIA",1,0.01,1946-02-11
194606,"ND","NORTH DAKOTA",0,0,1946-02-11
194606,"IL","ILLINOIS",0,0,1946-02-11
194606,"CT","CONNECTICUT",1,0.05,1946-02-11
194606,"ID","IDAHO",0,0,1946-02-11
194606,"UT","UTAH",0,0,1946-02-11
194606,"MI","MICHIGAN",0,0,1946-02-11
194606,"RI","RHODE ISLAND",0,0,1946-02-11
194606,"TN","TENNESSEE",1,0.03,1946-02-11
194606,"OK","OKLAHOMA",0,0,1946-02-11
194606,"WI","WISCONSIN",1,0.03,1946-02-11
194606,"VT","VERMONT",0,0,1946-02-11
194606,"MS","MISSISSIPPI",1,0.05,1946-02-11
194606,"WV","WEST VIRGINIA",1,0.05,1946-02-11
194606,"WA","WASHINGTON",6,0.26,1946-02-11
194606,"NV","NEVADA",0,0,1946-02-11
194606,"GA","GEORGIA",1,0.03,1946-02-11
194606,"MN","MINNESOTA",0,0,1946-02-11
194606,"CO","COLORADO",0,0,1946-02-11
194606,"SD","SOUTH DAKOTA",0,0,1946-02-11
194606,"LA","LOUISIANA",2,0.08,1946-02-11
194606,"DC","DISTRICT OF COLUMBIA",0,0,1946-02-11
194606,"NC","NORTH CAROLINA",1,0.03,1946-02-11
194606,"MD","MARYLAND",1,0.05,1946-02-11
194606,"TX","TEXAS",4,0.06,1946-02-11
194606,"CA","CALIFORNIA",4,0.04,1946-02-11
194606,"MT","MONTANA",1,0.19,1946-02-11
194606,"NM","NEW MEXICO",0,0,1946-02-11
194606,"WY","WYOMING",0,0,1946-02-11
194607,"OR","OREGON",0,0,1946-02-18
194607,"TN","TENNESSEE",1,0.03,1946-02-18
194607,"MN","MINNESOTA",1,0.04,1946-02-18
194607,"AR","ARKANSAS",2,0.11,1946-02-18
194607,"MD","MARYLAND",0,0,1946-02-18
194607,"MI","MICHIGAN",0,0,1946-02-18
194607,"ND","NORTH DAKOTA",0,0,1946-02-18
194607,"KS","KANSAS",0,0,1946-02-18
194607,"NY","NEW YORK",4,0.03,1946-02-18
194607,"NM","NEW MEXICO",0,0,1946-02-18
194607,"NJ","NEW JERSEY",1,0.02,1946-02-18
194607,"ME","MAINE",0,0,1946-02-18
194607,"VA","VIRGINIA",0,0,1946-02-18
194607,"AL","ALABAMA",1,0.03,1946-02-18
194607,"AZ","ARIZONA",0,0,1946-02-18
194607,"PA","PENNSYLVANIA",1,0.01,1946-02-18
194607,"DC","DISTRICT OF COLUMBIA",0,0,1946-02-18
194607,"FL","FLORIDA",5,0.2,1946-02-18
194607,"MS","MISSISSIPPI",1,0.05,1946-02-18
194607,"WI","WISCONSIN",0,0,1946-02-18
194607,"DE","DELAWARE",0,0,1946-02-18
194607,"WA","WASHINGTON",1,0.04,1946-02-18
194607,"WY","WYOMING",0,0,1946-02-18
194607,"SC","SOUTH CAROLINA",0,0,1946-02-18
194607,"RI","RHODE ISLAND",0,0,1946-02-18
194607,"OH","OHIO",0,0,1946-02-18
194607,"VT","VERMONT",0,0,1946-02-18
194607,"NE","NEBRASKA",0,0,1946-02-18
194607,"IN","INDIANA",1,0.03,1946-02-18
194607,"IA","IOWA",1,0.04,1946-02-18
194607,"NC","NORTH CAROLINA",1,0.03,1946-02-18
194607,"IL","ILLINOIS",0,0,1946-02-18
194607,"ID","IDAHO",0,0,1946-02-18
194607,"GA","GEORGIA",1,0.03,1946-02-18
194607,"UT","UTAH",0,0,1946-02-18
194607,"NH","NEW HAMPSHIRE",0,0,1946-02-18
194607,"SD","SOUTH DAKOTA",0,0,1946-02-18
194607,"CA","CALIFORNIA",9,0.09,1946-02-18
194607,"LA","LOUISIANA",0,0,1946-02-18
194607,"OK","OKLAHOMA",0,0,1946-02-18
194607,"CT","CONNECTICUT",0,0,1946-02-18
194607,"CO","COLORADO",0,0,1946-02-18
194607,"MO","MISSOURI",0,0,1946-02-18
194607,"NV","NEVADA",0,0,1946-02-18
194607,"WV","WEST VIRGINIA",0,0,1946-02-18
194607,"MT","MONTANA",1,0.19,1946-02-18
194607,"MA","MASSACHUSETTS",0,0,1946-02-18
194607,"TX","TEXAS",0,0,1946-02-18
194607,"KY","KENTUCKY",1,0.04,1946-02-18
194608,"NJ","NEW JERSEY",0,0,1946-02-25
194608,"AZ","ARIZONA",0,0,1946-02-25
194608,"OR","OREGON",0,0,1946-02-25
194608,"TN","TENNESSEE",2,0.07,1946-02-25
194608,"OH","OHIO",2,0.03,1946-02-25
194608,"NC","NORTH CAROLINA",1,0.03,1946-02-25
194608,"KS","KANSAS",0,0,1946-02-25
194608,"NH","NEW HAMPSHIRE",0,0,1946-02-25
194608,"MO","MISSOURI",1,0.03,1946-02-25
194608,"IA","IOWA",0,0,1946-02-25
194608,"WI","WISCONSIN",1,0.03,1946-02-25
194608,"FL","FLORIDA",5,0.2,1946-02-25
194608,"ME","MAINE",0,0,1946-02-25
194608,"PA","PENNSYLVANIA",1,0.01,1946-02-25
194608,"MN","MINNESOTA",0,0,1946-02-25
194608,"VA","VIRGINIA",0,0,1946-02-25
194608,"NE","NEBRASKA",1,0.08,1946-02-25
194608,"IL","ILLINOIS",0,0,1946-02-25
194608,"CO","COLORADO",1,0.08,1946-02-25
194608,"GA","GEORGIA",4,0.12,1946-02-25
194608,"SD","SOUTH DAKOTA",0,0,1946-02-25
194608,"NY","NEW YORK",3,0.02,1946-02-25
194608,"DE","DELAWARE",0,0,1946-02-25
194608,"CA","CALIFORNIA",3,0.03,1946-02-25
194608,"AL","ALABAMA",1,0.03,1946-02-25
194608,"MS","MISSISSIPPI",4,0.19,1946-02-25
194608,"KY","KENTUCKY",0,0,1946-02-25
194608,"MA","MASSACHUSETTS",1,0.02,1946-02-25
194608,"WV","WEST VIRGINIA",0,0,1946-02-25
194608,"AR","ARKANSAS",1,0.06,1946-02-25
194608,"DC","DISTRICT OF COLUMBIA",0,0,1946-02-25
194608,"TX","TEXAS",1,0.01,1946-02-25
194608,"ND","NORTH DAKOTA",0,0,1946-02-25
194608,"UT","UTAH",0,0,1946-02-25
194608,"LA","LOUISIANA",1,0.04,1946-02-25
194608,"WA","WASHINGTON",2,0.09,1946-02-25
194608,"VT","VERMONT",0,0,1946-02-25
194608,"MI","MICHIGAN",1,0.02,1946-02-25
194608,"OK","OKLAHOMA",1,0.05,1946-02-25
194608,"NV","NEVADA",0,0,1946-02-25
194608,"WY","WYOMING",0,0,1946-02-25
194608,"IN","INDIANA",0,0,1946-02-25
194608,"RI","RHODE ISLAND",0,0,1946-02-25
194608,"MT","MONTANA",0,0,1946-02-25
194608,"NM","NEW MEXICO",0,0,1946-02-25
194608,"SC","SOUTH CAROLINA",0,0,1946-02-25
194608,"MD","MARYLAND",1,0.05,1946-02-25
194608,"ID","IDAHO",0,0,1946-02-25
194608,"CT","CONNECTICUT",1,0.05,1946-02-25
194609,"MA","MASSACHUSETTS",1,0.02,1946-03-04
194609,"OR","OREGON",0,0,1946-03-04
194609,"FL","FLORIDA",17,0.7,1946-03-04
194609,"DE","DELAWARE",0,0,1946-03-04
194609,"TN","TENNESSEE",0,0,1946-03-04
194609,"PA","PENNSYLVANIA",0,0,1946-03-04
194609,"MN","MINNESOTA",0,0,1946-03-04
194609,"MI","MICHIGAN",0,0,1946-03-04
194609,"LA","LOUISIANA",2,0.08,1946-03-04
194609,"VA","VIRGINIA",3,0.09,1946-03-04
194609,"MD","MARYLAND",0,0,1946-03-04
194609,"NJ","NEW JERSEY",1,0.02,1946-03-04
194609,"KS","KANSAS",0,0,1946-03-04
194609,"ME","MAINE",0,0,1946-03-04
194609,"AL","ALABAMA",0,0,1946-03-04
194609,"UT","UTAH",0,0,1946-03-04
194609,"CO","COLORADO",0,0,1946-03-04
194609,"NC","NORTH CAROLINA",0,0,1946-03-04
194609,"NY","NEW YORK",2,0.01,1946-03-04
194609,"OH","OHIO",1,0.01,1946-03-04
194609,"GA","GEORGIA",0,0,1946-03-04
194609,"NH","NEW HAMPSHIRE",0,0,1946-03-04
194609,"WA","WASHINGTON",7,0.31,1946-03-04
194609,"AZ","ARIZONA",0,0,1946-03-04
194609,"IL","ILLINOIS",0,0,1946-03-04
194609,"MO","MISSOURI",0,0,1946-03-04
194609,"KY","KENTUCKY",1,0.04,1946-03-04
194609,"VT","VERMONT",0,0,1946-03-04
194609,"NE","NEBRASKA",0,0,1946-03-04
194609,"AR","ARKANSAS",1,0.06,1946-03-04
194609,"MT","MONTANA",4,0.78,1946-03-04
194609,"IN","INDIANA",0,0,1946-03-04
194609,"WI","WISCONSIN",1,0.03,1946-03-04
194609,"IA","IOWA",0,0,1946-03-04
194609,"NV","NEVADA",0,0,1946-03-04
194609,"RI","RHODE ISLAND",0,0,1946-03-04
194609,"WV","WEST VIRGINIA",0,0,1946-03-04
194609,"TX","TEXAS",1,0.01,1946-03-04
194609,"SD","SOUTH DAKOTA",0,0,1946-03-04
194609,"ND","NORTH DAKOTA",0,0,1946-03-04
194609,"CT","CONNECTICUT",0,0,1946-03-04
194609,"MS","MISSISSIPPI",0,0,1946-03-04
194609,"OK","OKLAHOMA",0,0,1946-03-04
194609,"WY","WYOMING",0,0,1946-03-04
194609,"DC","DISTRICT OF COLUMBIA",1,0.11,1946-03-04
194609,"ID","IDAHO",0,0,1946-03-04
194609,"CA","CALIFORNIA",6,0.06,1946-03-04
194609,"SC","SOUTH CAROLINA",3,0.15,1946-03-04
194609,"NM","NEW MEXICO",0,0,1946-03-04
194610,"MN","MINNESOTA",0,0,1946-03-11
194610,"AL","ALABAMA",0,0,1946-03-11
194610,"NE","NEBRASKA",0,0,1946-03-11
194610,"FL","FLORIDA",2,0.06,1946-03-11
194610,"GA","GEORGIA",1,0.03,1946-03-11
194610,"ME","MAINE",0,0,1946-03-11
194610,"WA","WASHINGTON",1,0.02,1946-03-11
194610,"CA","CALIFORNIA",4,0.04,1946-03-11
194610,"MO","MISSOURI",0,0,1946-03-11
194610,"VT","VERMONT",1,0.15,1946-03-11
194610,"MA","MASSACHUSETTS",2,0.03,1946-03-11
194610,"AZ","ARIZONA",0,0,1946-03-11
194610,"NH","NEW HAMPSHIRE",0,0,1946-03-11
194610,"LA","LOUISIANA",2,0.06,1946-03-11
194610,"VA","VIRGINIA",1,0.02,1946-03-11
194610,"OR","OREGON",0,0,1946-03-11
194610,"DE","DELAWARE",0,0,1946-03-11
194610,"CO","COLORADO",0,0,1946-03-11
194610,"WY","WYOMING",0,0,1946-03-11
194610,"UT","UTAH",0,0,1946-03-11
194610,"MD","MARYLAND",0,0,1946-03-11
194610,"NV","NEVADA",0,0,1946-03-11
194610,"WI","WISCONSIN",0,0,1946-03-11
194610,"NC","NORTH CAROLINA",1,0.01,1946-03-11
194610,"PA","PENNSYLVANIA",1,0.01,1946-03-11
194610,"OK","OKLAHOMA",1,0.02,1946-03-11
194610,"NM","NEW MEXICO",0,0,1946-03-11
194610,"MI","MICHIGAN",0,0,1946-03-11
194610,"ID","IDAHO",0,0,1946-03-11
194610,"TN","TENNESSEE",2,0.07,1946-03-11
194610,"ND","NORTH DAKOTA",0,0,1946-03-11
194610,"NJ","NEW JERSEY",0,0,1946-03-11
194610,"SD","SOUTH DAKOTA",0,0,1946-03-11
194610,"IA","IOWA",0,0,1946-03-11
194610,"OH","OHIO",2,0.02,1946-03-11
194610,"KS","KANSAS",1,0.06,1946-03-11
194610,"AR","ARKANSAS",0,0,1946-03-11
194610,"NY","NEW YORK",7,0.05,1946-03-11
194610,"IL","ILLINOIS",1,0.01,1946-03-11
194610,"TX","TEXAS",6,0.08,1946-03-11
194610,"WV","WEST VIRGINIA",1,0.03,1946-03-11
194610,"DC","DISTRICT OF COLUMBIA",0,0,1946-03-11
194610,"MS","MISSISSIPPI",1,0.05,1946-03-11
194610,"RI","RHODE ISLAND",0,0,1946-03-11
194610,"KY","KENTUCKY",1,0.02,1946-03-11
194610,"IN","INDIANA",1,0.03,1946-03-11
194610,"CT","CONNECTICUT",1,0.03,1946-03-11
194610,"SC","SOUTH CAROLINA",0,0,1946-03-11
194610,"MT","MONTANA",1,0.19,1946-03-11
194611,"FL","FLORIDA",2,0.08,1946-03-18
194611,"VT","VERMONT",1,0.29,1946-03-18
194611,"DE","DELAWARE",0,0,1946-03-18
194611,"OR","OREGON",1,0.07,1946-03-18
194611,"WA","WASHINGTON",0,0,1946-03-18
194611,"MN","MINNESOTA",0,0,1946-03-18
194611,"UT","UTAH",0,0,1946-03-18
194611,"AL","ALABAMA",0,0,1946-03-18
194611,"CA","CALIFORNIA",4,0.04,1946-03-18
194611,"OH","OHIO",1,0.01,1946-03-18
194611,"NE","NEBRASKA",0,0,1946-03-18
194611,"PA","PENNSYLVANIA",2,0.02,1946-03-18
194611,"MI","MICHIGAN",2,0.03,1946-03-18
194611,"CO","COLORADO",0,0,1946-03-18
194611,"MD","MARYLAND",0,0,1946-03-18
194611,"MA","MASSACHUSETTS",0,0,1946-03-18
194611,"DC","DISTRICT OF COLUMBIA",0,0,1946-03-18
194611,"VA","VIRGINIA",2,0.06,1946-03-18
194611,"NJ","NEW JERSEY",0,0,1946-03-18
194611,"AZ","ARIZONA",0,0,1946-03-18
194611,"GA","GEORGIA",0,0,1946-03-18
194611,"ME","MAINE",0,0,1946-03-18
194611,"LA","LOUISIANA",1,0.04,1946-03-18
194611,"IL","ILLINOIS",0,0,1946-03-18
194611,"WI","WISCONSIN",0,0,1946-03-18
194611,"AR","ARKANSAS",0,0,1946-03-18
194611,"WY","WYOMING",0,0,1946-03-18
194611,"MT","MONTANA",2,0.39,1946-03-18
194611,"IA","IOWA",0,0,1946-03-18
194611,"NC","NORTH CAROLINA",0,0,1946-03-18
194611,"MO","MISSOURI",1,0.03,1946-03-18
194611,"ID","IDAHO",0,0,1946-03-18
194611,"NY","NEW YORK",1,0.01,1946-03-18
194611,"WV","WEST VIRGINIA",0,0,1946-03-18
194611,"NH","NEW HAMPSHIRE",0,0,1946-03-18
194611,"IN","INDIANA",0,0,1946-03-18
194611,"SC","SOUTH CAROLINA",0,0,1946-03-18
194611,"KS","KANSAS",0,0,1946-03-18
194611,"ND","NORTH DAKOTA",0,0,1946-03-18
194611,"SD","SOUTH DAKOTA",0,0,1946-03-18
194611,"RI","RHODE ISLAND",0,0,1946-03-18
194611,"TX","TEXAS",0,0,1946-03-18
194611,"OK","OKLAHOMA",0,0,1946-03-18
194611,"MS","MISSISSIPPI",1,0.05,1946-03-18
194611,"TN","TENNESSEE",0,0,1946-03-18
194611,"KY","KENTUCKY",0,0,1946-03-18
194611,"CT","CONNECTICUT",2,0.1,1946-03-18
194611,"NM","NEW MEXICO",0,0,1946-03-18
194611,"NV","NEVADA",0,0,1946-03-18
194612,"MD","MARYLAND",0,0,1946-03-25
194612,"IA","IOWA",0,0,1946-03-25
194612,"UT","UTAH",0,0,1946-03-25
194612,"FL","FLORIDA",1,0.02,1946-03-25
194612,"MN","MINNESOTA",0,0,1946-03-25
194612,"WI","WISCONSIN",0,0,1946-03-25
194612,"AR","ARKANSAS",1,0.03,1946-03-25
194612,"MO","MISSOURI",0,0,1946-03-25
194612,"NE","NEBRASKA",0,0,1946-03-25
194612,"LA","LOUISIANA",1,0.02,1946-03-25
194612,"PA","PENNSYLVANIA",2,0.02,1946-03-25
194612,"OR","OREGON",0,0,1946-03-25
194612,"DE","DELAWARE",0,0,1946-03-25
194612,"ME","MAINE",0,0,1946-03-25
194612,"CO","COLORADO",0,0,1946-03-25
194612,"NY","NEW YORK",5,0.04,1946-03-25
194612,"MI","MICHIGAN",0,0,1946-03-25
194612,"AZ","ARIZONA",0,0,1946-03-25
194612,"NV","NEVADA",0,0,1946-03-25
194612,"WA","WASHINGTON",1,0.02,1946-03-25
194612,"NC","NORTH CAROLINA",1,0.03,1946-03-25
194612,"VT","VERMONT",1,0.29,1946-03-25
194612,"CT","CONNECTICUT",0,0,1946-03-25
194612,"NM","NEW MEXICO",1,0.09,1946-03-25
194612,"ID","IDAHO",0,0,1946-03-25
194612,"MA","MASSACHUSETTS",1,0.02,1946-03-25
194612,"IL","ILLINOIS",1,0.01,1946-03-25
194612,"NH","NEW HAMPSHIRE",0,0,1946-03-25
194612,"KY","KENTUCKY",1,0.02,1946-03-25
194612,"MT","MONTANA",1,0.1,1946-03-25
194612,"MS","MISSISSIPPI",2,0.07,1946-03-25
194612,"IN","INDIANA",1,0.01,1946-03-25
194612,"VA","VIRGINIA",1,0.02,1946-03-25
194612,"ND","NORTH DAKOTA",0,0,1946-03-25
194612,"CA","CALIFORNIA",4,0.04,1946-03-25
194612,"TX","TEXAS",3,0.03,1946-03-25
194612,"SD","SOUTH DAKOTA",0,0,1946-03-25
194612,"TN","TENNESSEE",1,0.03,1946-03-25
194612,"WV","WEST VIRGINIA",0,0,1946-03-25
194612,"GA","GEORGIA",0,0,1946-03-25
194612,"SC","SOUTH CAROLINA",0,0,1946-03-25
194612,"OH","OHIO",1,0.01,1946-03-25
194612,"RI","RHODE ISLAND",0,0,1946-03-25
194612,"AL","ALABAMA",1,0.03,1946-03-25
194612,"OK","OKLAHOMA",0,0,1946-03-25
194612,"DC","DISTRICT OF COLUMBIA",0,0,1946-03-25
194612,"NJ","NEW JERSEY",2,0.03,1946-03-25
194612,"KS","KANSAS",1,0.03,1946-03-25
194612,"WY","WYOMING",0,0,1946-03-25
194613,"OR","OREGON",0,0,1946-04-01
194613,"UT","UTAH",0,0,1946-04-01
194613,"NE","NEBRASKA",0,0,1946-04-01
194613,"TX","TEXAS",2,0.03,1946-04-01
